state,city,zip
"Kelantan, MY","Kota Bharu, KTN","15672, KTN"
"Kelantan, MY","Kota Bharu, KTN","15673, KTN"
"Kelantan, MY","Kota Bharu, KTN","15674, KTN"
"Kelantan, MY","Kota Bharu, KTN","15676, KTN"
"Kelantan, MY","Kota Bharu, KTN","15680, KTN"
"Kelantan, MY","Kota Bharu, KTN","15690, KTN"
"Kelantan, MY","Kota Bharu, KTN","15710, KTN"
"Kelantan, MY","Kota Bharu, KTN","15720, KTN"
"Kelantan, MY","Kota Bharu, KTN","15730, KTN"
"Kelantan, MY","Kota Bharu, KTN","15740, KTN"
"Kelantan, MY","Kota Bharu, KTN","15988, KTN"
"Kelantan, MY","Kota Bharu, KTN","15990, KTN"
"Kelantan, MY","Kota Bharu, KTN","16010, KTN"
"Kelantan, MY","Kota Bharu, KTN","16020, KTN"
"Kelantan, MY","Bachok, KTN","16020, KTN"
"Kelantan, MY","Bachok, KTN","16030, KTN"
"Kelantan, MY","Wakaf Bharu, KTN","16040, KTN"
"Kelantan, MY","Bachok, KTN","16050, KTN"
"Kelantan, MY","Bachok, KTN","16060, KTN"
"Kelantan, MY","Bachok, KTN","16070, KTN"
"Kelantan, MY","Tumpat, KTN","16080, KTN"
"Kelantan, MY","Bachok, KTN","16090, KTN"
"Kelantan, MY","Kota Bahru, KTN","16100, KTN"
"Kelantan, MY","Kota Bharu, KTN","16100, KTN"
"Kelantan, MY","Kota Bharu, KTN","16109, KTN"
"Kelantan, MY","Kota Bharu, KTN","16150, KTN"
"Kelantan, MY","Tumpat, KTN","16200, KTN"
"Kelantan, MY","Tumpat, KTN","16210, KTN"
"Kelantan, MY","Wakaf Bharu, KTN","16250, KTN"
"Kelantan, MY","Bachok, KTN","16300, KTN"
"Kelantan, MY","Bachok, KTN","16310, KTN"
"Kelantan, MY","Bachok, KTN","16320, KTN"
"Kelantan, MY","Melor, KTN","16400, KTN"
"Kelantan, MY","Ketereh, KTN","16450, KTN"
"Kelantan, MY","Kem Desa Pahlawan, KTN","16500, KTN"
"Kelantan, MY","Pulai Chondong, KTN","16600, KTN"
"Kelantan, MY","Cherang Ruku, KTN","16700, KTN"
"Kelantan, MY","Pasir Puteh, KTN","16800, KTN"
"Kelantan, MY","Pasir Puteh, KTN","16800, KTN"
"Kelantan, MY","Selising, KTN","16810, KTN"
"Kelantan, MY","Pasir Mas, KTN","17000, KTN"
"Kelantan, MY","Pasir Mas, KTN","17007, KTN"
"Kelantan, MY","Pasir Mas, KTN","17009, KTN"
"Kelantan, MY","Pasir Mas, KTN","17010, KTN"
"Kelantan, MY","Pasir Mas, KTN","17020, KTN"
"Kelantan, MY","Pasir Mas, KTN","17030, KTN"
