state,city,town,zip
"North Central Province, LK","Namalpura, 2","Anuradhapura, AD","50339, AD"
"North Central Province, LK","Muriyakadawala, 2","Anuradhapura, AD","50344, AD"
"North Central Province, LK","Morakewa, 2","Anuradhapura, AD","50349, AD"
"North Central Province, LK","Horawpatana, 2","Anuradhapura, AD","50350, AD"
"North Central Province, LK","Parangiyawadiya, 2","Anuradhapura, AD","50354, AD"
"North Central Province, LK","Dematawewa, 2","Anuradhapura, AD","50356, AD"
"North Central Province, LK","Welimuwapotana, 2","Anuradhapura, AD","50358, AD"
"North Central Province, LK","Kapugallawa, 2","Anuradhapura, AD","50370, AD"
"North Central Province, LK","Seeppukulama, 2","Anuradhapura, AD","50380, AD"
"North Central Province, LK","Upuldeniya, 2","Anuradhapura, AD","50382, AD"
"North Central Province, LK","Mailagaswewa, 2","Anuradhapura, AD","50384, AD"
"North Central Province, LK","Rampathwila, 2","Anuradhapura, AD","50386, AD"
"North Central Province, LK","Galenbindunuwewa, 2","Anuradhapura, AD","50390, AD"
"North Central Province, LK","Getalawa, 2","Anuradhapura, AD","50392, AD"
"North Central Province, LK","Dutuwewa, 2","Anuradhapura, AD","50393, AD"
"North Central Province, LK","Hurulunikawewa, 2","Anuradhapura, AD","50394, AD"
"North Central Province, LK","Pandukabayapura, 2","Anuradhapura, AD","50448, AD"
"North Central Province, LK","Rambewa, 2","Anuradhapura, AD","50450, AD"
"North Central Province, LK","Kendewa, 2","Anuradhapura, AD","50452, AD"
"North Central Province, LK","Kallanchiya, 2","Anuradhapura, AD","50454, AD"
"North Central Province, LK","Wahamalgollewa, 2","Anuradhapura, AD","50492, AD"
"North Central Province, LK","Kebithigollewa, 2","Anuradhapura, AD","50500, AD"
"North Central Province, LK","Medawachchiya, 2","Anuradhapura, AD","50500, AD"
"North Central Province, LK","Punewa, 2","Anuradhapura, AD","50506, AD"
"North Central Province, LK","Kirigalwewa, 2","Anuradhapura, AD","50511, AD"
"North Central Province, LK","Pihimbiyagolewa, 2","Anuradhapura, AD","50512, AD"
"North Central Province, LK","Rathmalgahawewa, 2","Anuradhapura, AD","50514, AD"
"North Central Province, LK","Walahaviddawewa, 2","Anuradhapura, AD","50516, AD"
"North Central Province, LK","Etaweeragollewa, 2","Anuradhapura, AD","50518, AD"
"North Central Province, LK","Halmillawetiya, 2","Anuradhapura, AD","50552, AD"
"North Central Province, LK","Gonahaddenawa, 2","Anuradhapura, AD","50554, AD"
"North Central Province, LK","Kalawedi Ulpotha, 2","Anuradhapura, AD","50556, AD"
"North Central Province, LK","Tittagonewa, 2","Anuradhapura, AD","50558, AD"
"North Central Province, LK","Kahatagollewa, 2","Anuradhapura, AD","50562, AD"
"North Central Province, LK","Wahalkada, 2","Anuradhapura, AD","50564, AD"
"North Central Province, LK","Bogahawewa, 2","Anuradhapura, AD","50566, AD"
"North Central Province, LK","Pulmoddai, 2","Anuradhapura, AD","50567, AD"
"North Central Province, LK","Padaviya, 2","Anuradhapura, AD","50570, AD"
"North Central Province, LK","Padavi Maithripura, 2","Anuradhapura, AD","50572, AD"
"North Central Province, LK","Mahasenpura, 2","Anuradhapura, AD","50574, AD"
"North Central Province, LK","Padavi Parakramapura, 2","Anuradhapura, AD","50582, AD"
"North Central Province, LK","Etawatunuwewa, 2","Anuradhapura, AD","50584, AD"
"North Central Province, LK","Welioya Project, 2","Anuradhapura, AD","50586, AD"
"North Central Province, LK","Padavi Sripura, 2","Anuradhapura, AD","50587, AD"
"North Central Province, LK","Padavi Sritissapura, 2","Anuradhapura, AD","50588, AD"
"North Central Province, LK","Polonnaruwa, 2","Polonnaruwa, PR","51000, PR"
"North Central Province, LK","Kalingaela, 2","Polonnaruwa, PR","51002, PR"
"North Central Province, LK","Onegama, 2","Polonnaruwa, PR","51004, PR"
"North Central Province, LK","Lakshauyana, 2","Polonnaruwa, PR","51006, PR"
"North Central Province, LK","Unagalavehera, 2","Polonnaruwa, PR","51008, PR"
"North Central Province, LK","Alutwewa, 2","Polonnaruwa, PR","51014, PR"
"North Central Province, LK","Parakramasamudraya, 2","Polonnaruwa, PR","51016, PR"
"North Central Province, LK","Jayanthipura, 2","Polonnaruwa, PR","51024, PR"
"North Central Province, LK","Giritale, 2","Polonnaruwa, PR","51026, PR"
"North Central Province, LK","Dimbulagala, 2","Polonnaruwa, PR","51031, PR"
"North Central Province, LK","Kashyapapura, 2","Polonnaruwa, PR","51032, PR"
"North Central Province, LK","Pelatiyawa, 2","Polonnaruwa, PR","51033, PR"
"North Central Province, LK","Ellewewa, 2","Polonnaruwa, PR","51034, PR"
"North Central Province, LK","Kalukele Badanagala, 2","Polonnaruwa, PR","51037, PR"
"North Central Province, LK","Nuwaragala, 2","Polonnaruwa, PR","51039, PR"
"North Central Province, LK","Wijayabapura, 2","Polonnaruwa, PR","51042, PR"
"North Central Province, LK","Talpotha, 2","Polonnaruwa, PR","51044, PR"
"North Central Province, LK","Palugasdamana, 2","Polonnaruwa, PR","51046, PR"
"North Central Province, LK","Tambala, 2","Polonnaruwa, PR","51049, PR"
"North Central Province, LK","Pulastigama, 2","Polonnaruwa, PR","51050, PR"
"North Central Province, LK","Sungavila, 2","Polonnaruwa, PR","51052, PR"
"North Central Province, LK","Sevanapitiya, 2","Polonnaruwa, PR","51062, PR"
"North Central Province, LK","Mutugala, 2","Polonnaruwa, PR","51064, PR"
"North Central Province, LK","Nawasenapura, 2","Polonnaruwa, PR","51066, PR"
"North Central Province, LK","Welikanda, 2","Polonnaruwa, PR","51070, PR"
"North Central Province, LK","Aselapura, 2","Polonnaruwa, PR","51072, PR"
"North Central Province, LK","Mahawela Sinhapura, 2","Polonnaruwa, PR","51076, PR"
"North Central Province, LK","Tamankaduwa, 2","Polonnaruwa, PR","51089, PR"
"North Central Province, LK","Mampitiya, 2","Polonnaruwa, PR","51090, PR"
"North Central Province, LK","Dalukana, 2","Polonnaruwa, PR","51092, PR"
"North Central Province, LK","Dewagala, 2","Polonnaruwa, PR","51094, PR"
"North Central Province, LK","Nelumwewa, 2","Polonnaruwa, PR","51096, PR"
"North Central Province, LK","Hansayapalama, 2","Polonnaruwa, PR","51098, PR"
"North Central Province, LK","Aralaganwila, 2","Polonnaruwa, PR","51100, PR"
"North Central Province, LK","Pimburattewa, 2","Polonnaruwa, PR","51102, PR"
"North Central Province, LK","Divuldamana, 2","Polonnaruwa, PR","51104, PR"
"North Central Province, LK","Damminna, 2","Polonnaruwa, PR","51106, PR"
"North Central Province, LK","Maduruoya, 2","Polonnaruwa, PR","51108, PR"
"North Central Province, LK","Diyabeduma, 2","Polonnaruwa, PR","51225, PR"
"North Central Province, LK","Attanakadawala, 2","Polonnaruwa, PR","51235, PR"
"North Central Province, LK","Kottapitiya, 2","Polonnaruwa, PR","51244, PR"
"North Central Province, LK","Jayasiripura, 2","Polonnaruwa, PR","51246, PR"
"North Central Province, LK","Bakamuna, 2","Polonnaruwa, PR","51250, PR"
"North Central Province, LK","Orubendi Siyambalawa, 2","Polonnaruwa, PR","51256, PR"
"North Central Province, LK","Elahera, 2","Polonnaruwa, PR","51258, PR"
"North Central Province, LK","Galoya Junction, 2","Polonnaruwa, PR","51375, PR"
"North Central Province, LK","Sinhagama, 2","Polonnaruwa, PR","51378, PR"
"North Central Province, LK","Hingurakgoda, 2","Polonnaruwa, PR","51400, PR"
"North Central Province, LK","Hingurakdamana, 2","Polonnaruwa, PR","51408, PR"
"North Central Province, LK","Minneriya, 2","Polonnaruwa, PR","51410, PR"
"North Central Province, LK","Kumaragama, 2","Polonnaruwa, PR","51412, PR"
"North Central Province, LK","Kawudulla, 2","Polonnaruwa, PR","51414, PR"
"North Central Province, LK","Galamuna, 2","Polonnaruwa, PR","51416, PR"
"North Central Province, LK","Yodaela, 2","Polonnaruwa, PR","51422, PR"
"North Central Province, LK","Yudaganawa, 2","Polonnaruwa, PR","51424, PR"
"North Central Province, LK","Divulankadawala, 2","Polonnaruwa, PR","51428, PR"
"North Central Province, LK","Medirigiriya, 2","Polonnaruwa, PR","51500, PR"
"North Central Province, LK","Diyasenpura, 2","Polonnaruwa, PR","51504, PR"
"North Central Province, LK","Mahatalakolawewa, 2","Polonnaruwa, PR","51506, PR"
"North Central Province, LK","Meegaswewa, 2","Polonnaruwa, PR","51508, PR"
"North Central Province, LK","Kawuduluwewa Stagell, 2","Polonnaruwa, PR","51514, PR"
"North Central Province, LK","Maha Ambagaswewa, 2","Polonnaruwa, PR","51518, PR"
"North Western Province, LK","Kurunegala, 2","Kurunegala, KG","60000, KG"
"North Western Province, LK","Kudagalgamuwa, 2","Kurunegala, KG","60003, KG"
"North Western Province, LK","Minhettiya, 2","Kurunegala, KG","60004, KG"
"North Western Province, LK","Doratiyawa, 2","Kurunegala, KG","60013, KG"
"North Western Province, LK","Indulgodakanda, 2","Kurunegala, KG","60016, KG"
"North Western Province, LK","Demataluwa, 2","Kurunegala, KG","60024, KG"
"North Western Province, LK","Ithanawatta, 2","Kurunegala, KG","60025, KG"
"North Western Province, LK","Boyagane, 2","Kurunegala, KG","60027, KG"
"North Western Province, LK","Kohilagedara, 2","Kurunegala, KG","60028, KG"
"North Western Province, LK","Kosgolla, 2","Kurunegala, KG","60029, KG"
"North Western Province, LK","Hindagolla, 2","Kurunegala, KG","60034, KG"
"North Western Province, LK","Ambakote, 2","Kurunegala, KG","60036, KG"
"North Western Province, LK","Morathiha, 2","Kurunegala, KG","60038, KG"
"North Western Province, LK","Ridigama, 2","Kurunegala, KG","60040, KG"
"North Western Province, LK","Delwite, 2","Kurunegala, KG","60044, KG"
"North Western Province, LK","Iriyagolla, 2","Kurunegala, KG","60045, KG"
"North Western Province, LK","Alawatuwala, 2","Kurunegala, KG","60047, KG"
"North Western Province, LK","Panagamuwa, 2","Kurunegala, KG","60052, KG"
"North Western Province, LK","Pihimbuwa, 2","Kurunegala, KG","60053, KG"
"North Western Province, LK","Kanadeniyawala, 2","Kurunegala, KG","60054, KG"
"North Western Province, LK","Pilessa, 2","Kurunegala, KG","60058, KG"
"North Western Province, LK","Mawathagama, 2","Kurunegala, KG","60060, KG"
"North Western Province, LK","Kahapathwala, 2","Kurunegala, KG","60062, KG"
"North Western Province, LK","Inguruwatta, 2","Kurunegala, KG","60064, KG"
"North Western Province, LK","Meetanwala, 2","Kurunegala, KG","60066, KG"
"North Western Province, LK","Puswelitenna, 2","Kurunegala, KG","60072, KG"
"North Western Province, LK","Anhandiya, 2","Kurunegala, KG","60074, KG"
"North Western Province, LK","Buluwala, 2","Kurunegala, KG","60076, KG"
"North Western Province, LK","Weuda, 2","Kurunegala, KG","60080, KG"
"North Western Province, LK","Uhumiya, 2","Kurunegala, KG","60094, KG"
"North Western Province, LK","Kalugamuwa, 2","Kurunegala, KG","60096, KG"
"North Western Province, LK","Narammala, 2","Kurunegala, KG","60100, KG"
"North Western Province, LK","Karagahagedara, 2","Kurunegala, KG","60106, KG"
"North Western Province, LK","Bogamulla, 2","Kurunegala, KG","60107, KG"
"North Western Province, LK","Lonahettiya, 2","Kurunegala, KG","60108, KG"
"North Western Province, LK","Pahamune, 2","Kurunegala, KG","60112, KG"
"North Western Province, LK","Metiyagane, 2","Kurunegala, KG","60121, KG"
"North Western Province, LK","Muruthenge, 2","Kurunegala, KG","60122, KG"
"North Western Province, LK","Dambadeniya, 2","Kurunegala, KG","60130, KG"
"North Western Province, LK","Ihala Katugampala, 2","Kurunegala, KG","60135, KG"
"North Western Province, LK","Giriulla, 2","Kurunegala, KG","60140, KG"
"North Western Province, LK","Narangoda, 2","Kurunegala, KG","60152, KG"
"North Western Province, LK","Bopitiya, 2","Kurunegala, KG","60155, KG"
"North Western Province, LK","Elibichchiya, 2","Kurunegala, KG","60156, KG"
"North Western Province, LK","Pannala, 2","Kurunegala, KG","60160, KG"
"North Western Province, LK","Labbala, 2","Kurunegala, KG","60162, KG"
"North Western Province, LK","Gonawila, 2","Kurunegala, KG","60170, KG"
"North Western Province, LK","Daraluwa, 2","Kurunegala, KG","60174, KG"
"North Western Province, LK","Sandalankawa, 2","Kurunegala, KG","60176, KG"
"North Western Province, LK","Horambawa, 2","Kurunegala, KG","60181, KG"
"North Western Province, LK","Alahitiyawa, 2","Kurunegala, KG","60182, KG"
"North Western Province, LK","Kekunagolla, 2","Kurunegala, KG","60183, KG"
"North Western Province, LK","Kirimetiyawa, 2","Kurunegala, KG","60184, KG"
"North Western Province, LK","Nakkawatta, 2","Kurunegala, KG","60186, KG"
"North Western Province, LK","Kithalawa, 2","Kurunegala, KG","60188, KG"
"North Western Province, LK","Wewagama, 2","Kurunegala, KG","60195, KG"
"North Western Province, LK","Walakumburumulla, 2","Kurunegala, KG","60198, KG"
"North Western Province, LK","Kuliyapitiya, 2","Kurunegala, KG","60200, KG"
"North Western Province, LK","Yakwila, 2","Kurunegala, KG","60202, KG"
"North Western Province, LK","Wadumunnegedara, 2","Kurunegala, KG","60204, KG"
"North Western Province, LK","Welpalla, 2","Kurunegala, KG","60206, KG"
"North Western Province, LK","Thalahitimulla, 2","Kurunegala, KG","60208, KG"
"North Western Province, LK","Madakumburumulla, 2","Kurunegala, KG","60209, KG"
"North Western Province, LK","Ihala Gomugomuwa, 2","Kurunegala, KG","60211, KG"
"North Western Province, LK","Kirindawa, 2","Kurunegala, KG","60212, KG"
"North Western Province, LK","Anukkane, 2","Kurunegala, KG","60214, KG"
"North Western Province, LK","Munamaldeniya, 2","Kurunegala, KG","60218, KG"
"North Western Province, LK","Magulagama, 2","Kurunegala, KG","60221, KG"
"North Western Province, LK","Nagollagoda, 2","Kurunegala, KG","60226, KG"
"North Western Province, LK","Tharana Udawela, 2","Kurunegala, KG","60227, KG"
"North Western Province, LK","Deegalla, 2","Kurunegala, KG","60228, KG"
"North Western Province, LK","llukhena, 2","Kurunegala, KG","60232, KG"
"North Western Province, LK","Padiwela, 2","Kurunegala, KG","60236, KG"
"North Western Province, LK","lhala Kadigamuwa, 2","Kurunegala, KG","60238, KG"
"North Western Province, LK","Welipennagahamulla, 2","Kurunegala, KG","60240, KG"
"North Western Province, LK","Udubaddawa, 2","Kurunegala, KG","60250, KG"
"North Western Province, LK","Dummalasuriya, 2","Kurunegala, KG","60260, KG"
"North Western Province, LK","Watuwatta, 2","Kurunegala, KG","60262, KG"
"North Western Province, LK","Etungahakotuwa, 2","Kurunegala, KG","60266, KG"
"North Western Province, LK","Alawwa, 2","Kurunegala, KG","60280, KG"
"North Western Province, LK","Wennoruwa, 2","Kurunegala, KG","60284, KG"
"North Western Province, LK","Maharachchimulla, 2","Kurunegala, KG","60286, KG"
"North Western Province, LK","Keppitiwalana, 2","Kurunegala, KG","60288, KG"
"North Western Province, LK","Bujjomuwa, 2","Kurunegala, KG","60291, KG"
"North Western Province, LK","Nawatalwatta, 2","Kurunegala, KG","60292, KG"
"North Western Province, LK","Polgahawela, 2","Kurunegala, KG","60300, KG"
"North Western Province, LK","Metikumbura, 2","Kurunegala, KG","60304, KG"
"North Western Province, LK","Talawattegedara, 2","Kurunegala, KG","60306, KG"
"North Western Province, LK","Aragoda, 2","Kurunegala, KG","60308, KG"
"North Western Province, LK","Panaliya, 2","Kurunegala, KG","60312, KG"
"North Western Province, LK","Yatigaloluwa, 2","Kurunegala, KG","60314, KG"
"North Western Province, LK","Wadakada, 2","Kurunegala, KG","60318, KG"
"North Western Province, LK","Pothuhera, 2","Kurunegala, KG","60330, KG"
"North Western Province, LK","Maspotha, 2","Kurunegala, KG","60344, KG"
"North Western Province, LK","Bamunukotuwa, 2","Kurunegala, KG","60347, KG"
"North Western Province, LK","Panadaragama, 2","Kurunegala, KG","60348, KG"
"North Western Province, LK","Katupota, 2","Kurunegala, KG","60350, KG"
"North Western Province, LK","Moragane, 2","Kurunegala, KG","60354, KG"
"North Western Province, LK","Kosdeniya, 2","Kurunegala, KG","60356, KG"
"North Western Province, LK","Wariyapola, 2","Kurunegala, KG","60400, KG"
"North Western Province, LK","Wellagala, 2","Kurunegala, KG","60402, KG"
"North Western Province, LK","Malagane, 2","Kurunegala, KG","60404, KG"
"North Western Province, LK","Minuwangete, 2","Kurunegala, KG","60406, KG"
"North Western Province, LK","Mirihanagama, 2","Kurunegala, KG","60408, KG"
"North Western Province, LK","Kobeigane, 2","Kurunegala, KG","60410, KG"
"North Western Province, LK","Hengamuwa, 2","Kurunegala, KG","60414, KG"
"North Western Province, LK","Alahengama, 2","Kurunegala, KG","60416, KG"
"North Western Province, LK","Kanattewewa, 2","Kurunegala, KG","60422, KG"
"North Western Province, LK","Bandara Koswatta, 2","Kurunegala, KG","60424, KG"
"North Western Province, LK","Tuttiripitigama, 2","Kurunegala, KG","60426, KG"
"North Western Province, LK","Hettipola, 2","Kurunegala, KG","60430, KG"
"North Western Province, LK","Mandapola, 2","Kurunegala, KG","60434, KG"
"North Western Province, LK","Sunandapura, 2","Kurunegala, KG","60436, KG"
"North Western Province, LK","Boraluwewa, 2","Kurunegala, KG","60437, KG"
"North Western Province, LK","Kuratihena, 2","Kurunegala, KG","60438, KG"
"North Western Province, LK","Pihimbiya Ratmale, 2","Kurunegala, KG","60439, KG"
"North Western Province, LK","Halmillawewa, 2","Kurunegala, KG","60441, KG"
"North Western Province, LK","Bingiriya, 2","Kurunegala, KG","60450, KG"
"North Western Province, LK","Tisogama, 2","Kurunegala, KG","60453, KG"
"North Western Province, LK","Weerapokuna, 2","Kurunegala, KG","60454, KG"
"North Western Province, LK","Wellarawa, 2","Kurunegala, KG","60456, KG"
"North Western Province, LK","Hiruwalpola, 2","Kurunegala, KG","60458, KG"
"North Western Province, LK","Padeniya, 2","Kurunegala, KG","60461, KG"
"North Western Province, LK","Awulegama, 2","Kurunegala, KG","60462, KG"
"North Western Province, LK","Welawa Juncton, 2","Kurunegala, KG","60464, KG"
"North Western Province, LK","Wannigama, 2","Kurunegala, KG","60465, KG"
"North Western Province, LK","Nikaweratiya, 2","Kurunegala, KG","60470, KG"
"North Western Province, LK","Divullegoda, 2","Kurunegala, KG","60472, KG"
"North Western Province, LK","Hulogedara, 2","Kurunegala, KG","60474, KG"
"North Western Province, LK","Thimbiriyawa, 2","Kurunegala, KG","60476, KG"
"North Western Province, LK","Hulugalla, 2","Kurunegala, KG","60477, KG"
"North Western Province, LK","Sirisetagama, 2","Kurunegala, KG","60478, KG"
"North Western Province, LK","Mahagirilla, 2","Kurunegala, KG","60479, KG"
"North Western Province, LK","Nabadewa, 2","Kurunegala, KG","60482, KG"
"North Western Province, LK","Kotawehera, 2","Kurunegala, KG","60483, KG"
"North Western Province, LK","Meewellawa, 2","Kurunegala, KG","60484, KG"
"North Western Province, LK","Digannewa, 2","Kurunegala, KG","60485, KG"
"North Western Province, LK","Hilogama, 2","Kurunegala, KG","60486, KG"
"North Western Province, LK","Wannirasnayakapura, 2","Kurunegala, KG","60490, KG"
"North Western Province, LK","Kadigawa, 2","Kurunegala, KG","60492, KG"
"North Western Province, LK","Monnekulama, 2","Kurunegala, KG","60495, KG"
"North Western Province, LK","Torayaya, 2","Kurunegala, KG","60499, KG"
"North Western Province, LK","lbbagamuwa, 2","Kurunegala, KG","60500, KG"
"North Western Province, LK","Kirindigalla, 2","Kurunegala, KG","60502, KG"
"North Western Province, LK","Kumbukwewa, 2","Kurunegala, KG","60506, KG"
"North Western Province, LK","Kumbukgeta, 2","Kurunegala, KG","60508, KG"
"North Western Province, LK","Maeliya, 2","Kurunegala, KG","60512, KG"
"North Western Province, LK","Makulpotha, 2","Kurunegala, KG","60514, KG"
"North Western Province, LK","Mahamukalanyaya, 2","Kurunegala, KG","60516, KG"
"North Western Province, LK","Periyakadneluwa, 2","Kurunegala, KG","60518, KG"
"North Western Province, LK","Gokaralla, 2","Kurunegala, KG","60522, KG"
"North Western Province, LK","Dodangaslanda, 2","Kurunegala, KG","60530, KG"
"North Western Province, LK","Maduragoda, 2","Kurunegala, KG","60532, KG"
"North Western Province, LK","Melsiripura, 2","Kurunegala, KG","60540, KG"
"North Western Province, LK","Diddeniya, 2","Kurunegala, KG","60544, KG"
"North Western Province, LK","Hiriyala Lenawa, 2","Kurunegala, KG","60546, KG"
"North Western Province, LK","Kimbulwanaoya, 2","Kurunegala, KG","60548, KG"
"North Western Province, LK","Nelliya, 2","Kurunegala, KG","60549, KG"
"North Western Province, LK","Madahapola, 2","Kurunegala, KG","60552, KG"
"North Western Province, LK","Pansiyagama, 2","Kurunegala, KG","60554, KG"
"North Western Province, LK","Panliyadda, 2","Kurunegala, KG","60558, KG"
"North Western Province, LK","Wellawa, 2","Kurunegala, KG","60570, KG"
"North Western Province, LK","Thalwita, 2","Kurunegala, KG","60572, KG"
"North Western Province, LK","Makulwewa, 2","Kurunegala, KG","60578, KG"
"North Western Province, LK","Nikadalupotha, 2","Kurunegala, KG","60580, KG"
"North Western Province, LK","Hunupola, 2","Kurunegala, KG","60582, KG"
"North Western Province, LK","Thambagalla, 2","Kurunegala, KG","60584, KG"
"North Western Province, LK","Nagollagama, 2","Kurunegala, KG","60590, KG"
"North Western Province, LK","Maho, 2","Kurunegala, KG","60600, KG"
"North Western Province, LK","Karambe, 2","Kurunegala, KG","60602, KG"
"North Western Province, LK","Balalla, 2","Kurunegala, KG","60604, KG"
"North Western Province, LK","Ridibendiella, 2","Kurunegala, KG","60606, KG"
"North Western Province, LK","Medivawa, 2","Kurunegala, KG","60612, KG"
"North Western Province, LK","Polpitigama, 2","Kurunegala, KG","60620, KG"
"North Western Province, LK","Ulpotha Pallekele, 2","Kurunegala, KG","60622, KG"
"North Western Province, LK","Thalakolawewa, 2","Kurunegala, KG","60624, KG"
"North Western Province, LK","Konwewa, 2","Kurunegala, KG","60630, KG"
"North Western Province, LK","Moragollagama, 2","Kurunegala, KG","60640, KG"
"North Western Province, LK","Siyambalangamuwa, 2","Kurunegala, KG","60646, KG"
"North Western Province, LK","Ambanpola, 2","Kurunegala, KG","60650, KG"
"North Western Province, LK","Galgamuwa, 2","Kurunegala, KG","60700, KG"
"North Western Province, LK","Palukadawala, 2","Kurunegala, KG","60704, KG"
"North Western Province, LK","Ataragalla, 2","Kurunegala, KG","60706, KG"
"North Western Province, LK","Gallewa, 2","Kurunegala, KG","60712, KG"
"North Western Province, LK","Makulewa, 2","Kurunegala, KG","60714, KG"
"North Western Province, LK","Ehetuwewa, 2","Kurunegala, KG","60716, KG"
"North Western Province, LK","Embogama, 2","Kurunegala, KG","60718, KG"
"North Western Province, LK","Wannikudawewa, 2","Kurunegala, KG","60721, KG"
"North Western Province, LK","Wannilhalagama, 2","Kurunegala, KG","60722, KG"
"North Western Province, LK","Mahananneriya, 2","Kurunegala, KG","60724, KG"
"North Western Province, LK","Mahagalkadawala, 2","Kurunegala, KG","60731, KG"
"North Western Province, LK","Usgala Siyabmalangamuwa, 2","Kurunegala, KG","60732, KG"
"North Western Province, LK","Tambutta, 2","Kurunegala, KG","60734, KG"
"North Western Province, LK","Pahalagiribawa, 2","Kurunegala, KG","60735, KG"
"North Western Province, LK","Saliya Asokapura, 2","Kurunegala, KG","60736, KG"
"North Western Province, LK","Solepura, 2","Kurunegala, KG","60737, KG"
"North Western Province, LK","Solewewa, 2","Kurunegala, KG","60738, KG"
"North Western Province, LK","Warawewa, 2","Kurunegala, KG","60739, KG"
"North Western Province, LK","Meegalawa, 2","Kurunegala, KG","60750, KG"
"North Western Province, LK","Girathalana, 2","Kurunegala, KG","60752, KG"
"North Western Province, LK","Kudakatnoruwa, 2","Kurunegala, KG","60754, KG"
"North Western Province, LK","Chilaw, 2","Puttalam, PX","61000, PX"
"North Western Province, LK","Udappuwa, 2","Puttalam, PX","61004, PX"
"North Western Province, LK","Wijeyakatupotha, 2","Puttalam, PX","61006, PX"
"North Western Province, LK","Wilpotha, 2","Puttalam, PX","61008, PX"
"North Western Province, LK","Adippala, 2","Puttalam, PX","61012, PX"
"North Western Province, LK","Mugunuwatawana, 2","Puttalam, PX","61014, PX"
"North Western Province, LK","Ilippadeniya, 2","Puttalam, PX","61018, PX"
"North Western Province, LK","Karawitagara, 2","Puttalam, PX","61022, PX"
"North Western Province, LK","Ambakandawila, 2","Puttalam, PX","61024, PX"
"North Western Province, LK","Kumarakattuwa, 2","Puttalam, PX","61032, PX"
"North Western Province, LK","Pallama, 2","Puttalam, PX","61040, PX"
"North Western Province, LK","Serukele, 2","Puttalam, PX","61042, PX"
"North Western Province, LK","Waikkal, 2","Puttalam, PX","61110, PX"
"North Western Province, LK","Nainamadama, 2","Puttalam, PX","61120, PX"
"North Western Province, LK","Dankotuwa, 2","Puttalam, PX","61130, PX"
"North Western Province, LK","Bujjampola, 2","Puttalam, PX","61136, PX"
"North Western Province, LK","Lihiriyagama, 2","Puttalam, PX","61138, PX"
"North Western Province, LK","Yogiyana, 2","Puttalam, PX","61144, PX"
"North Western Province, LK","Lunuwila, 2","Puttalam, PX","61150, PX"
"North Western Province, LK","Ihala Kottaramulla, 2","Puttalam, PX","61154, PX"
"North Western Province, LK","Koswatta, 2","Puttalam, PX","61158, PX"
"North Western Province, LK","Pothuwatawana, 2","Puttalam, PX","61162, PX"
"North Western Province, LK","Wennappuwa, 2","Puttalam, PX","61170, PX"
"North Western Province, LK","Katuneriya, 2","Puttalam, PX","61180, PX"
"North Western Province, LK","Nattandiya, 2","Puttalam, PX","61190, PX"
"North Western Province, LK","Dunkannawa, 2","Puttalam, PX","61192, PX"
"North Western Province, LK","Muttibendiwila, 2","Puttalam, PX","61195, PX"
"North Western Province, LK","Watugahamulla, 2","Puttalam, PX","61198, PX"
"North Western Province, LK","Marawila, 2","Puttalam, PX","61210, PX"
"North Western Province, LK","Mahawewa, 2","Puttalam, PX","61220, PX"
"North Western Province, LK","Toduwawa, 2","Puttalam, PX","61224, PX"
"North Western Province, LK","Kudawewa, 2","Puttalam, PX","61226, PX"
"North Western Province, LK","Madampe, 2","Puttalam, PX","61230, PX"
"North Western Province, LK","Galmuruwa, 2","Puttalam, PX","61233, PX"
"North Western Province, LK","Panirendawa, 2","Puttalam, PX","61234, PX"
"North Western Province, LK","Kakkapalliya, 2","Puttalam, PX","61236, PX"
"North Western Province, LK","Bangadeniya, 2","Puttalam, PX","61238, PX"
"North Western Province, LK","Rajakadaluwa, 2","Puttalam, PX","61242, PX"
"North Western Province, LK","Nalladarankattuwa, 2","Puttalam, PX","61244, PX"
"North Western Province, LK","Battuluoya, 2","Puttalam, PX","61246, PX"
"North Western Province, LK","Mundel, 2","Puttalam, PX","61250, PX"
"North Western Province, LK","Kottantivu, 2","Puttalam, PX","61252, PX"
"North Western Province, LK","Baranankattuwa, 2","Puttalam, PX","61262, PX"
"North Western Province, LK","Angunawila, 2","Puttalam, PX","61264, PX"
"North Western Province, LK","Mangalaeliya, 2","Puttalam, PX","61266, PX"
"North Western Province, LK","Madurankuliya, 2","Puttalam, PX","61270, PX"
"North Western Province, LK","Mahakumbukkadawala, 2","Puttalam, PX","61272, PX"
"North Western Province, LK","Mukkutoduwawa, 2","Puttalam, PX","61274, PX"
"North Western Province, LK","Palaviya, 2","Puttalam, PX","61280, PX"
"North Western Province, LK","Puttalam, 2","Puttalam, PX","61300, PX"
"North Western Province, LK","Ismailpuram, 2","Puttalam, PX","61302, PX"
"North Western Province, LK","Vanathawilluwa, 2","Puttalam, PX","61306, PX"
"North Western Province, LK","Karativponparappi, 2","Puttalam, PX","61307, PX"
"North Western Province, LK","Eluwankulama, 2","Puttalam, PX","61308, PX"
"North Western Province, LK","Sirambiadiya, 2","Puttalam, PX","61312, PX"
"North Western Province, LK","Karuwalagaswewa, 2","Puttalam, PX","61314, PX"
"North Western Province, LK","Ihala Puliyankulama, 2","Puttalam, PX","61316, PX"
"North Western Province, LK","Tabbowa, 2","Puttalam, PX","61322, PX"
"North Western Province, LK","Saliyawewa Junction, 2","Puttalam, PX","61324, PX"
